MOSTYPE,MAANTHUI,MGEMOMV,MGEMLEEF,MOSHOOFD,MGODRK,MGODPR,MGODOV,MGODGE,MRELGE,MRELSA,MRELOV,MFALLEEN,MFGEKIND,MFWEKIND,"Education Level(high-3,medium-2,low-1)",MBERHOOG,MBERZELF,MBERBOER,MBERMIDD,MBERARBG,MBERARBO,Social Class,MHHUUR,MHKOOP,Number of car,MZFONDS,MZPART,MINKGEM,MKOOPKLA,PWAPART,PWABEDR,PWALAND,PPERSAUT,PBESAUT,PMOTSCO,PVRAAUT,PAANHANG,PTRACTOR,PWERKT,PBROM,PLEVEN,PPERSONG,PGEZONG,PWAOREG,PBRAND,PZEILPL,PPLEZIER,PFIETS,PINBOED,PBYSTAND,Expexted Income,AWAPART,AWABEDR,AWALAND,APERSAUT,ABESAUT,AMOTSCO,AVRAAUT,AAANHANG,ATRACTOR,AWERKT,ABROM,ALEVEN,APERSONG,AGEZONG,AWAOREG,ABRAND,AZEILPL,APLEZIER,AFIETS,AINBOED,ABYSTAND,CARAVAN
8,1,4,3,2,2,5,1,2,8,1,1,0,3,6,1.93,4,1,0,3,2,1,3.6,1,8,0.94,4,5,4,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,54.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,2,2,9,0,4,2,4,7,1,2,3,4,3,1.19,1,0,0,3,6,0,2.48,3,6,0.92,8,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,40.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,1,2,3,6,2,4,1,3,3,2,5,5,3,2,1.93,1,0,0,3,2,4,2.87,8,1,0.56,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,36.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1,4,2,2,2,3,3,2,9,0,0,0,0,9,1.54,2,0,0,6,2,0,2.83,2,7,1,9,0,8,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,2,3,1,4,2,3,6,1,2,1,3,6,1.93,2,1,0,5,1,3,3.6,7,2,0.9,7,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,3,3,8,1,7,1,2,7,0,2,2,2,5,2.32,4,2,0,2,1,2,4.07,1,8,0.79,5,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,2,3,9,0,5,0,4,3,2,5,4,3,3,1.8,2,1,0,5,1,2,3.08,8,1,0.53,8,1,3,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,35.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,2,4,8,2,5,1,2,8,0,1,2,5,3,1.7,2,0,0,3,3,3,2.99,8,1,1.04,4,5,3,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,1,2,4,0,4,9,0,0,0,0,9,2.41,7,0,0,2,0,0,4.61,0,9,1.16,0,9,5,8,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,750,0,55.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6,1,3,2,2,2,1,1,6,9,0,0,0,2,7,2.85,7,0,0,1,1,1,4.26,0,9,1.04,1,8,6,8,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,73.97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,1,3,3,3,0,7,1,2,8,0,1,1,4,5,1.55,2,0,0,5,2,2,2.95,0,9,1.03,5,4,4,6,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,52.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,1,4,2,3,1,5,1,4,8,1,1,1,2,7,2.19,2,0,0,5,2,1,3.42,1,8,1,5,4,4,8,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,47.03,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
38,1,3,3,9,0,3,0,6,7,0,2,0,4,5,1,0,0,0,0,5,4,1.68,5,4,1.16,9,0,2,3,0,0,350,3000,0,0,0,0,150,0,0,0,0,0,3000,3000,0,0,0,0,0,33.9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
27,2,2,5,6,1,5,3,1,7,0,2,2,6,1,1.8,2,1,2,2,0,3,2.47,8,1,0.94,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,3,3,9,0,6,0,3,8,0,1,0,3,6,1.93,3,0,2,3,2,1,3.25,3,6,1.16,6,3,4,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,39.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,3,2,3,0,4,0,5,9,0,0,0,1,8,1.31,1,0,0,2,4,2,2.39,6,3,1.04,7,2,4,4,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,2,4,8,4,0,0,5,5,3,2,4,3,2,2.28,7,0,0,0,0,2,4.35,7,2,1.16,5,4,5,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,2,8,0,4,0,5,9,0,0,0,3,6,1.42,0,0,0,2,5,3,2.48,0,9,1,9,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,2,2,3,0,7,2,0,7,0,2,0,7,2,1.04,0,0,0,6,0,3,2.08,1,8,0.9,7,2,5,6,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,61.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,2,4,3,2,2,2,0,5,9,0,0,0,0,9,2.15,2,0,0,7,0,0,3.6,0,9,1.42,0,9,5,8,25,0,0,750,0,0,0,0,0,0,0,350,0,0,0,150,0,0,0,0,0,58.67,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
33,1,3,2,8,0,5,1,3,7,0,2,1,2,6,1.31,1,0,1,2,5,2,2.39,1,8,0.94,8,1,4,3,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,3000,0,0,0,0,0,49.73,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,3,2,9,0,5,0,4,5,1,3,2,1,7,1.57,1,1,0,2,3,3,2.51,7,2,0.66,7,2,3,5,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,2,4,7,0,3,3,4,5,0,4,4,3,3,1,0,0,0,3,0,6,1.55,9,0,0.69,9,0,3,2,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,2,3,3,1,4,1,4,6,2,3,3,4,3,1.57,1,1,0,3,2,4,2.61,5,4,0.79,7,2,3,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,48.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1,2,3,2,0,3,0,6,6,3,0,2,5,4,2.32,5,0,0,2,2,0,4.2,6,3,1.16,3,6,7,6,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,1,4,5,0,7,1,1,7,1,2,5,4,1,2.32,1,1,0,6,3,1,2.52,9,0,0.56,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,38.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,3,2,9,0,5,1,3,7,1,2,0,3,6,1.29,0,0,0,0,6,3,2,5,4,1,5,4,3,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,3,8,0,1,3,5,7,0,2,1,1,8,1.04,1,1,0,1,6,3,1.87,9,0,0.9,7,2,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,45.38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1,2,3,5,1,4,2,4,3,2,4,4,4,1,1.83,1,0,0,4,1,4,3.26,8,1,0.56,8,1,2,3,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,36.23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,2,3,1,2,4,2,3,7,0,2,2,4,3,1.68,5,0,0,4,0,0,2.64,0,9,1.03,7,2,5,6,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,3,3,7,1,2,2,6,6,2,2,2,3,5,1.29,0,0,0,3,0,6,2.61,9,0,0.66,8,1,2,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,3,3,2,1,4,1,4,9,0,0,0,4,5,2.33,2,0,0,4,2,2,3.29,0,9,1.16,2,7,6,7,75,0,0,750,0,0,0,0,0,0,0,7500,0,75,0,350,0,0,0,0,350,78.98,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,1,0
33,1,4,3,8,2,5,0,3,9,0,0,0,3,6,1.67,2,0,0,4,2,2,3.03,0,9,0.56,7,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,43.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29,1,2,3,7,1,4,1,4,5,1,4,3,3,3,1.42,1,1,1,4,2,2,2.74,2,7,0.66,7,2,3,3,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,38.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19,1,2,5,4,0,4,2,3,5,1,4,4,4,2,1.18,2,1,1,2,3,3,2.03,6,3,0.79,6,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,2,4,8,0,7,2,0,5,2,2,2,6,2,1.29,5,0,0,1,0,4,2.39,4,5,1.29,3,6,2,3,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,3,3,10,1,4,2,3,5,2,3,2,3,4,1.67,1,1,2,2,3,1,3.34,3,6,0.66,7,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,4,3,3,0,5,2,3,7,1,1,1,3,6,1.93,4,0,0,3,2,0,3.68,1,8,0.94,5,4,4,8,75,0,0,3000,0,0,0,0,0,0,0,150,0,0,0,350,0,0,0,0,0,46.8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,2,4,3,3,1,5,1,4,7,1,2,0,0,9,1.33,0,0,0,3,0,6,2.32,0,9,1.03,4,5,5,8,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,25,0,0,61.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,5,1,3,5,4,1,0,5,1,2,6,6,3,1,1.83,1,0,0,8,0,1,2.83,8,1,0.4,8,1,2,3,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,2,2,5,0,2,0,7,4,4,2,0,7,2,1.55,0,0,0,4,4,2,2.96,9,0,0.43,7,2,2,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,32.93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1,3,3,7,0,4,3,3,7,1,2,1,4,4,1.42,0,0,0,5,2,3,2.48,9,0,0.94,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,3,3,8,0,4,0,5,9,0,0,0,3,6,1.31,1,0,0,3,4,2,2.03,5,4,0.79,7,2,4,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,44.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
13,1,3,2,3,1,3,2,4,7,1,2,1,2,6,1.93,2,0,0,5,1,3,3.03,6,3,0.92,5,4,4,6,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,48.35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,1,3,3,7,0,4,1,5,5,1,4,3,2,4,1.04,1,0,0,1,0,8,1.57,8,1,0.79,7,2,2,1,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,30.98,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1,2,4,7,0,4,3,2,7,0,2,2,5,2,1.42,0,0,0,4,2,4,2.13,9,0,0.3,7,2,3,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,25,0,0,35.85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
12,1,3,3,3,4,0,0,5,5,4,0,0,3,6,2.06,4,0,0,3,1,2,3.35,0,9,1.16,2,7,9,7,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,78.14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1,2,3,7,0,5,1,3,7,1,2,3,5,2,1.42,0,0,0,2,2,6,2.74,3,6,1,5,4,5,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,63.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
38,1,3,3,9,2,3,2,4,5,2,3,3,2,4,1.41,3,0,0,4,2,2,2.75,2,7,0.9,6,3,6,4,75,0,0,3000,0,3000,0,0,0,0,0,0,0,0,0,7500,0,0,0,0,0,69.08,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9,1,4,3,3,0,6,1,3,9,0,0,0,1,8,1.42,0,0,0,3,4,3,2.54,4,5,1.16,9,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,3,3,3,2,3,1,4,7,1,2,1,4,5,1.83,4,1,0,4,1,1,3.35,6,3,0.92,5,4,3,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,4,1,2,7,0,0,9,0,0,1,6,3,1.68,3,0,0,5,0,2,3.12,1,8,1.16,7,2,5,6,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,51.29,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1,4,2,1,1,4,1,4,7,1,2,2,4,4,2.54,0,5,4,0,0,0,5,4,5,1.03,5,4,6,6,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,25,0,0,60,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
39,1,3,2,9,0,5,0,4,5,1,3,2,1,7,1.57,1,1,0,2,3,3,2.51,7,2,0.66,7,2,3,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,25,0,0,40.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,1,3,4,1,1,4,0,5,6,0,3,3,2,5,1.67,6,2,0,1,1,0,3.85,3,6,1.03,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,62.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1,4,3,8,0,4,0,5,9,0,0,0,4,5,1.95,1,0,0,4,3,3,2.57,9,0,1,6,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,3,3,7,0,6,0,3,7,0,2,0,5,4,1.8,2,2,0,3,3,2,3.04,2,7,1.16,2,7,4,1,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,3,3,3,2,3,0,5,7,2,0,0,4,5,1.83,2,0,0,3,2,3,3.08,8,1,1,6,3,5,8,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,3,2,3,6,3,2,4,3,3,0,6,5,2,3,1.7,3,0,0,3,1,4,2.81,5,4,0.3,7,2,5,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,4,2,3,1,5,1,4,8,1,1,1,2,7,2.19,2,0,0,5,2,1,3.42,1,8,1,5,4,4,8,75,0,0,750,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,47.03,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,2,4,8,0,7,2,0,5,2,2,2,6,2,1.29,5,0,0,1,0,4,2.39,4,5,1.29,3,6,2,3,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,3,2,2,1,4,2,3,7,1,2,1,3,6,1.67,3,1,0,4,2,1,3.03,2,7,0.92,5,4,5,8,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,51.28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1,3,2,9,4,1,0,5,6,3,0,0,4,5,1.93,3,0,0,0,0,6,3,0,9,1.29,2,7,9,5,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,2,4,1,2,1,5,2,7,0,2,1,6,3,1.8,5,2,1,1,0,2,3.84,2,7,0.82,5,4,5,6,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,59.78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1,4,2,3,0,6,1,3,7,1,2,1,2,7,1.44,0,0,0,3,2,4,2.27,8,1,0.92,9,0,4,4,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,1,1,4,2,3,7,1,1,0,6,3,2.41,8,0,0,0,0,1,4.65,0,9,1.29,3,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,95.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,3,3,9,1,5,1,3,5,1,3,3,2,4,1.67,2,1,0,3,2,3,2.81,5,4,0.77,7,2,3,4,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,3,3,10,0,7,0,2,6,0,3,3,1,6,1.68,3,0,4,2,0,1,3.96,0,9,0.9,2,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,3,3,2,0,5,2,3,7,1,2,2,3,5,2.06,4,0,0,4,1,0,3.68,1,8,0.94,6,3,4,7,0,0,0,750,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,2,3,8,0,7,0,2,7,2,0,0,5,4,1.29,2,0,0,2,5,2,2.85,0,9,1.29,6,3,3,3,75,75,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,44.1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,1,4,2,8,0,5,0,4,9,0,0,0,0,9,1.42,0,2,0,0,7,0,2.49,7,2,1.55,7,2,4,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,25,0,0,46.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
40,1,3,2,10,0,6,0,3,6,3,0,0,5,4,1.96,3,0,3,3,0,1,3.68,0,9,1.55,3,6,5,3,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,2,4,7,0,4,2,3,5,0,4,4,4,2,1.16,0,0,0,4,0,5,1.51,9,0,0.82,9,0,2,1,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,3,2,3,0,5,0,4,9,0,0,0,4,5,1.8,2,2,0,4,0,2,3.13,7,2,1.16,6,3,3,4,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,3,3,2,3,0,0,6,9,0,0,0,6,3,1.8,2,0,0,3,3,2,3.29,2,7,0.69,4,5,6,7,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,74.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,1,3,3,9,1,1,2,6,5,1,4,3,2,4,1.31,0,0,0,2,4,4,1.77,8,1,0.53,8,1,3,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,40.85,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1,3,3,3,0,8,0,1,9,0,0,0,4,5,1.42,3,1,2,2,2,1,2.94,3,6,1.03,5,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,3,2,10,0,7,0,2,9,0,0,0,3,6,1.8,0,0,2,5,2,0,4.21,4,5,1.55,5,4,4,4,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,36.3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,1,2,1,8,4,3,1,3,5,2,3,0,9,0,1.68,0,0,0,9,0,0,2.28,5,5,1.16,4,5,7,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,70.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1,1,5,1,1,5,2,2,5,1,4,4,4,1,1.96,2,1,0,6,1,1,3.47,4,5,0.92,5,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,47.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,1,2,4,3,0,5,3,2,4,1,4,5,4,1,1.67,1,1,0,5,2,1,2.85,9,0,0.56,5,4,4,6,75,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,43.13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,1,2,4,8,0,5,0,5,9,0,0,0,9,0,1,5,0,0,0,5,0,2.54,5,5,1,9,0,2,3,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,37.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,5,3,10,0,0,5,5,9,0,0,0,0,9,2,5,0,5,0,0,0,5,0,9,1.16,7,2,3,4,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,37.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,1,3,3,10,0,9,0,0,5,0,4,3,2,5,1,0,0,2,0,3,5,2.84,5,4,0.64,7,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,3,3,9,0,3,0,6,7,0,2,0,4,5,1,0,0,0,0,5,4,1.68,5,4,1.16,9,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,33.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1,3,3,8,0,4,0,5,5,2,3,2,2,6,1.42,0,0,0,4,4,1,2.2,1,8,1.03,8,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
